Ambient_Temperature,Water_Temperature,Humidity,Light_Intensity,Water_pH,Dissolved_Oxygen_mg_L,EC_mS_cm,TDS_ppm,Electrochemical_Signal
20.32400502,17.23214303,66.33228291,666.913164,5.681183379,7.75970241,1.688540606,1068.984199,1.350580957
22.56474263,18.46912088,54.83931877,575.3669321,6.140123876,4.954013909,0.55094655,302.4959827,0.953787098
28.42133777,24.62169398,66.93032643,338.3574651,7.154053303,3.867165585,0.546312742,524.5153049,0.146848065
18.26750049,18.94478911,51.46843715,331.6165661,5.630463923,7.871822996,1.934020973,903.4846569,1.448000353
21.82250627,19.58104842,60.6011766,986.1522285,6.013581533,3.868806638,0.861723909,302.7162485,0.975394004
27.03063634,19.23246043,49.45714161,496.4577032,6.4037874,5.884180984,1.306645842,727.5376494,0.931650915
19.11918142,18.39977421,44.76302113,727.7954335,7.234741653,5.36303312,1.357026362,618.2782973,1.275984103
21.52067923,16.16281224,59.70117014,313.0576813,6.476692969,3.398540673,0.938735023,521.6169452,0.722356851
25.18390777,21.91227736,55.02664356,609.4309872,6.719160283,3.027491108,0.62418813,364.3219449,1.726196866
18.72199623,21.33776318,51.56600286,236.1786428,7.436938355,5.406209492,1.123779885,612.5052591,0.135616206
29.57330071,15.34502737,62.43184852,993.3683506,6.824773389,3.917881033,0.866366737,482.0195174,1.5590218
27.64529131,20.53888184,62.20169249,662.0777819,7.114879797,6.009307503,1.040574589,790.298142,0.283472713
18.04926672,23.28844791,68.05006467,202.5069944,7.027234754,6.257737751,1.402545159,764.596761,1.078309155
28.89618643,19.61395766,47.30947927,855.3002457,7.446834635,6.399065762,1.272126983,640.0564036,1.422925177
27.78415412,18.03189005,41.22780797,600.713565,6.591415028,4.233567216,0.871440747,521.375218,0.243084778
18.2052895,19.53623671,65.9400393,882.9765838,5.891054371,4.042898048,0.53422936,411.3338815,0.897194775
26.53639265,20.56554324,55.64270756,682.147346,6.933893499,4.841533217,0.792224455,461.499583,0.381532069
19.73011078,16.02090978,43.70679458,645.7372887,6.138683504,6.903280272,1.86844892,1158.138436,0.44171761
28.56776426,18.93851257,49.03117445,787.342784,6.399653831,4.332926095,0.893693513,436.3036269,1.081089115
29.60444119,21.49541433,45.00632288,336.8660563,6.619492872,4.260494439,0.624191804,511.6382491,0.500928287
28.14422208,23.54435916,51.72378011,605.2462933,7.201868033,7.141402001,1.942545515,1059.72893,1.744307098
23.65106115,22.79634906,54.12003843,533.9080066,6.390747425,6.404420932,1.032003173,764.9486475,0.987074283
26.04280788,23.31170379,52.1063011,901.110416,7.388336497,6.938574666,1.943919455,808.7653315,0.411396611
23.44628942,22.77159517,58.17635777,297.0307377,5.99309468,3.602092156,0.751315621,316.8528232,1.05984233
28.96469804,19.20234898,45.49935682,924.4615724,5.949970656,7.236643594,2.427110629,842.1572872,1.021897196
28.61694852,16.14759379,63.39853872,870.2100273,6.644873015,6.146661092,1.204835527,731.0347429,1.668553051
20.13135183,18.32219559,50.28322948,229.3104112,6.954361958,6.890354897,1.659492263,864.1850457,1.935115817
20.10007449,22.39528844,48.57549854,442.5751545,6.451126314,3.140983891,0.592823352,499.2658155,1.828647362
29.51149664,24.38789075,45.49921803,321.4967718,7.414030047,6.322535918,1.407062843,737.026862,0.585340459
26.83178493,15.51306391,54.42607757,802.7357818,5.964758712,3.220863727,0.644593723,392.9420626,1.870290265
25.71038026,21.06840248,50.10602031,238.0114912,7.050817601,3.499913893,0.75750283,460.6661445,0.982205917
21.25251236,18.51562435,57.12985967,623.4613901,7.475877177,5.535328963,1.176894579,765.7111196,0.242818203
19.49101324,17.15946336,50.61453543,560.8283657,6.707853272,7.683939272,1.807795832,1165.515378,0.825654249
29.46939521,23.83096744,56.29316836,698.6324632,7.005615933,7.929222526,1.826742542,941.7699795,1.974051193
27.38412517,23.15097953,69.73626459,729.9443266,5.550832185,5.75845123,1.470560406,775.2638866,1.191437574
26.66885434,21.26934538,67.2848653,442.6813131,6.483351792,5.153851944,1.196365372,710.6742379,0.855993518
23.86926523,19.0796613,53.84290054,675.0586101,6.993790867,5.754698709,1.096931534,771.7633542,1.971129839
20.31291898,23.58865252,40.6300938,855.8460788,6.334518306,6.015411174,1.418954187,771.7528559,0.462336149
28.1873459,17.08482223,44.92267197,325.3801214,7.420965797,4.496711707,0.719605301,483.1640265,1.560416886
19.90507595,24.24911061,61.17209209,716.307166,6.952916625,3.320730812,0.836822709,353.7759767,1.952547502
23.9930004,24.04829169,61.8663502,712.769937,7.445390149,7.540924386,1.729598161,847.0205201,1.028433622
18.73505043,19.15936321,66.03441122,379.1886092,6.214135783,3.33056898,0.500996068,515.6218854,0.043241082
24.09311751,19.45206822,55.37905635,897.8231274,6.62693857,4.464802098,0.757466675,348.4088403,0.504820656
20.89141303,22.47689334,48.12128219,727.2990718,6.611318775,6.625331506,1.519128966,866.2992708,0.130697759
21.17247771,17.6330463,68.10246443,279.0256749,5.838268376,4.78171107,0.620768421,406.2813982,1.696583784
20.84172306,22.7129152,65.00192043,764.787076,7.396907672,6.658018227,1.722361305,1007.689828,1.963332473
28.8188716,22.90956402,61.28621983,951.3019878,5.951276913,7.411629025,1.745352314,823.0928637,1.066089929
25.69195128,20.90533358,63.43507247,537.8065846,7.465388498,5.586549304,1.117101685,643.9107846,1.476988626
28.09389679,21.69726188,66.74359188,253.6717935,6.450440804,4.919725605,0.808150243,467.063533,0.579204945
22.06281296,24.39490621,58.78053338,652.9386206,5.691885992,5.623662655,1.214472167,708.1810008,0.052395033
25.43245717,16.66035202,43.34665199,300.4230161,7.048721855,6.044644711,1.351073048,634.3387815,0.295520089
24.52637516,18.16670147,46.45958568,268.3812387,7.167665431,4.000225504,0.705979048,561.1580899,1.13376839
29.12193977,15.51814346,52.06111433,465.7806313,5.877195148,4.262837842,0.766252033,334.6183927,0.08028202
22.28791565,19.75088642,47.09892509,624.0091054,6.841594037,5.908456834,1.058601953,667.4413151,0.900977462
24.84711544,24.24830925,69.79604357,623.864902,5.61029831,3.28568393,0.846036824,361.8756342,0.92236307
21.77644087,21.77226677,46.54276709,553.2289412,6.179158582,5.58778906,1.447837389,640.8632767,0.745290357
28.07590626,15.62363167,54.92797375,220.8455094,6.673226618,5.761707596,1.209635831,603.6248082,0.610432302
22.24561978,24.720395,67.08247505,863.8429172,6.094092137,6.18913717,1.034522953,694.8510042,0.116517994
22.89826796,22.86059105,50.95096119,936.2328873,5.869992014,7.341017442,2.128426457,1075.452652,1.007205399
23.5862277,17.67968962,47.15319464,621.5324703,6.536488753,3.506544767,0.504989388,517.0330987,0.795854861
19.32967208,24.68349242,50.79827289,722.5272973,7.248129021,4.071313199,0.918058852,546.4165089,1.936071077
18.00414703,22.9222156,53.55763534,201.507397,7.219353447,4.686652336,0.74254733,400.0885188,1.885605218
18.20082162,24.07549698,57.88779038,603.6449586,6.371955256,6.187337304,1.225647057,636.6884393,1.143660594
27.28487187,23.10787446,41.43139104,314.0829177,7.197321428,4.709948039,0.941279938,439.8929268,0.6098107
28.42078804,23.29533984,59.02349289,542.8353075,5.765356893,3.151399455,0.693913045,541.0612978,0.599690794
19.7340944,21.45085855,67.36193998,661.5573678,6.472812795,4.803548057,0.601736371,320.0920836,1.368753842
26.36542921,15.79394071,45.37105637,432.3837299,6.992044065,4.754700906,0.694702469,462.5282893,0.311310621
23.38095316,17.248279,68.45755015,356.0958878,6.429765723,4.936131624,0.533282364,494.4954022,0.185618662
21.02993107,17.39301206,55.9946885,977.2524651,7.447509026,6.611158134,1.875468928,1121.525818,0.522885184
29.60668838,21.42104682,63.83220953,392.309867,6.474125942,5.650208349,1.498591177,711.811857,1.266130107
23.86359527,21.86496618,40.50481128,921.2407545,5.831741762,5.481743229,1.110055663,670.1041069,0.533188117
26.437463,17.96454127,62.78879212,720.57093,7.13136478,3.745066548,0.534356839,410.8722598,0.235520368
26.0853971,23.20837496,41.36055112,263.1958934,5.513870157,7.19635778,2.222737752,1062.691794,1.94295087
25.24483465,19.18243455,52.15277215,654.3459318,7.149521392,4.41753131,0.504181841,365.3002199,0.285518803
22.70739251,18.96890477,40.64725316,341.0554781,7.316662513,4.323368577,0.741994684,301.5940427,1.025902814
22.2200121,17.2058847,56.04461087,731.1039218,6.669113024,4.608989285,0.886404787,464.5257489,1.335933312
29.65917909,15.12193895,44.82666823,491.8697736,6.238325625,3.132926652,0.883257525,475.1140763,1.654529689
18.84458305,18.37481701,54.25560078,449.4769441,6.959235928,6.172939966,1.375873496,760.6004144,0.544406679
18.66740629,20.06957268,64.85881871,630.274904,7.485377839,4.036016133,0.570162259,501.347242,0.782861
27.87677456,21.7803975,53.67577681,345.6099178,7.149109956,5.930710678,1.371126594,633.9762012,1.250633068
25.82031696,16.08583889,69.96887071,619.0788904,6.671613754,5.2924628,1.445204759,749.9955597,0.43294038
18.16656692,21.65797127,60.97186215,837.5802803,6.991395421,7.862342733,2.258715321,1038.862122,0.665014302
28.06669622,22.73542426,56.28460653,870.6119909,7.000793378,7.481199106,2.389127924,1031.522702,1.237668075
18.1266679,20.10530877,42.3642244,976.2417007,5.671250738,4.264782649,0.578238358,442.176366,0.246595986
19.66627694,23.44250711,60.04484584,740.3516024,5.641687583,6.074595668,1.135471349,640.4508361,1.881903598
27.21133756,23.16801809,59.76308409,784.3945398,6.944469062,5.470740212,1.120750314,642.9825274,1.820750318
24.1777714,22.44351726,40.77412135,816.037731,6.834446449,5.637276264,1.453919257,701.4119293,1.394585396
21.70824115,15.36254535,69.04051905,940.5719187,6.16815957,5.281880571,1.038485835,739.231229,1.185479546
28.54490674,24.25639601,59.73210503,867.9083977,6.504666099,5.574198147,1.410915473,731.9021537,0.374608005
21.62768446,20.9432117,42.21225455,880.677799,6.526150096,7.694362176,1.771946039,1076.943569,1.157302167
21.09657849,22.49828863,56.91310761,517.3138178,7.10005756,5.396092977,1.46953424,727.2748563,1.314912666
24.29349009,24.28479509,59.21253665,366.6644292,6.036714892,6.9867677,1.769511862,876.370634,0.756324727
26.41053931,15.08796692,62.44910706,645.9760338,5.717953255,4.389281918,0.609357806,478.5909798,1.966067698
19.42036946,21.41945939,52.18598663,413.6758584,6.38176461,6.89695254,2.161968945,1125.975891,0.96909971
24.60568774,19.86005135,69.96201526,352.0178715,6.322163928,6.167037865,1.380425665,637.5444811,0.589029978
26.43198768,19.84210523,50.31566376,416.9436889,7.056360186,3.176769894,0.849474414,410.5041641,0.709598078
20.90773346,24.41364891,69.65965138,448.764869,7.235169183,3.864692453,0.515574546,377.8729348,1.228868771
27.0780006,16.33825517,62.49826141,679.1856977,5.508953625,5.050514606,1.439592886,648.6793366,1.072293412
26.6064643,22.11428529,67.79693436,833.1776261,6.981233798,7.336005754,1.538979321,1066.738957,1.978329205
23.31285964,18.0992048,57.78763503,394.4906654,6.828916359,6.984541019,2.397919187,1155.247276,1.690462287
28.35525214,22.46557005,58.78689045,983.2705596,6.617171622,5.487935928,1.450480448,799.2315347,1.531953603
24.62537505,18.58386377,63.96896046,363.9213527,6.756202562,4.650831328,0.922435674,374.7026208,0.304382018
20.47533216,24.83555009,67.75573737,554.3466043,6.505550955,5.865053598,1.033627957,618.9835874,1.626879161
28.18655296,20.7550505,60.52844371,681.775851,6.200424898,4.997785224,0.663319625,524.4551736,1.921912271
27.31980592,17.82384448,64.64765921,665.3571185,6.24613853,4.613330106,0.929011636,599.2884892,1.35711664
20.10013078,15.11018399,45.9205581,698.4869464,6.657450733,3.482992971,0.520175413,423.3574554,0.793336179
19.23179871,24.07403151,63.72483184,722.1555749,6.453103176,6.695121005,1.522425889,944.1707309,1.511676652
27.10960922,19.15094995,56.56279983,755.4283222,6.309110578,4.567476502,0.783090346,393.8333968,0.216278805
25.62972158,21.21872037,46.70732838,699.0759248,7.120071566,4.308684011,0.61600909,304.3144338,0.454055711
21.94457998,15.54568443,64.53120089,380.6354927,7.234812098,4.528706773,0.811871542,528.6907874,1.969196915
23.07963357,15.15238824,68.25148332,561.0498648,5.730038553,6.558407025,2.337119628,1047.81048,0.834848518
28.44803608,18.42832366,68.39384081,433.4808968,6.970884553,4.126790701,0.812307024,559.3299741,1.881882039
27.53009812,22.28924138,43.87855588,888.2026388,5.663713711,4.173873013,0.79047519,597.2037471,1.760397321
19.31463586,19.14336558,58.65234805,368.4971126,6.53984663,6.135095251,1.221146903,741.4794,1.936856363
27.8525523,16.28602942,59.69068352,885.2675029,6.909631687,7.083845708,1.728875462,1038.740751,1.59999641
23.87888625,24.0964552,64.5963726,918.4898896,7.158486195,6.392273147,1.46456976,668.3810556,1.446091471
18.67586509,18.0986476,65.93755508,752.8871647,6.576675849,7.291516199,1.711635899,1198.252444,1.04995533
27.4207993,21.66664537,40.48792219,633.4426595,6.342735665,4.962235816,0.824754465,541.3242179,0.067482649
18.71906964,23.27406161,66.91518421,962.1001282,7.307265607,6.072650242,1.29657911,610.6695994,1.626033133
22.24350745,17.93508959,41.05566174,226.5462634,6.614127623,3.909528685,0.837393151,503.2594842,1.870019123
24.19356343,15.2056178,65.50682412,730.7521038,5.581178204,5.559683928,1.470845993,633.4714064,0.909214252
29.51864541,19.5111717,61.32077825,254.0771559,6.628783549,4.000718892,0.845441988,509.1407418,0.287378181
21.82969715,24.05766565,54.0249173,921.8975813,7.291091707,5.972958435,1.137644107,631.2413137,0.062687447
20.7226444,19.26016129,51.62803634,812.5237765,6.917934198,5.95391049,1.299651058,635.8712021,0.941313489
29.62156934,19.03632489,43.78107913,811.5226598,6.143542526,4.410278291,0.727585996,500.3281775,0.087318017
23.78824133,22.09173048,57.92465426,984.8672051,6.475364781,6.25605062,1.084864214,603.8289736,1.250087481
24.19322949,15.06199085,66.99966196,352.4460469,7.370129471,7.66865388,2.109697425,1079.855828,1.158275571
29.64355166,19.64461407,57.37972092,894.7565423,6.02233929,4.67630995,0.901405467,588.2760441,0.3764621
27.03981001,20.63468941,67.178294,423.1193809,7.017965726,4.071870158,0.744247816,420.56616,1.889781194
22.32983499,21.10472756,51.17023407,767.7883582,5.584587838,3.307382086,0.786303616,383.1037573,0.112198103
28.04684,17.24571402,62.27244415,547.9064631,7.305595577,6.381961268,1.291595402,718.5680361,1.762601465
26.19792878,18.1036259,42.91622021,618.9438825,5.966890666,3.709849322,0.525994676,309.5231296,0.374748801
29.31324971,23.40971002,41.00695915,755.927433,6.739893904,7.135002716,1.584565378,1042.738782,0.205972498
27.99517186,19.35361288,61.33707995,795.2880169,7.255786459,4.761946011,0.941457408,497.713623,0.770932913
22.74212887,17.58131898,48.37059859,895.1133715,7.251113413,6.816847747,2.362996831,1154.437374,0.646368476
24.12276708,24.29363008,49.32913247,928.2398222,6.090777286,6.794980377,2.237426086,914.6078196,0.225957528
27.15867709,23.84185322,60.51701594,408.7288185,7.368430509,6.203960469,1.49861895,606.0052011,0.812817629
21.99699746,23.55082239,43.89654653,340.8872742,6.828317286,6.346048799,1.311315267,794.6765238,1.29543996
19.4023279,15.83036094,48.40702117,489.10823,6.859885323,3.930019035,0.923693965,318.7182206,1.586818186
23.26134629,23.64609936,64.81210858,843.7902632,7.12929778,5.502918575,1.033508269,795.0686267,0.815752913
21.36601219,17.10633028,48.57999129,766.3602357,6.080022016,4.633947815,0.926273711,581.3895694,1.609870661
24.49266335,22.98154961,62.59368271,261.9521948,6.265882351,3.170206972,0.692798796,321.3104667,1.076481572
21.49535876,21.74613345,63.52809034,441.1791707,5.694421452,6.816189652,1.729365777,987.6428844,1.982226376
23.72091969,18.67209927,56.48246976,926.1613517,7.251077769,6.902843251,1.600978107,866.9964356,0.043119749
29.61260355,16.636631,45.46449775,833.1746591,7.427093649,3.294551127,0.986538399,527.7877521,1.121254335
25.02847661,24.7084481,46.83699265,509.2423301,7.176634531,7.951642198,1.939740487,911.3473927,0.219316315
28.21244316,23.39948396,54.60688389,338.5308642,6.102391118,6.197439796,1.163126959,659.8766747,0.446780478
25.31918694,17.844787,51.99101768,829.0862007,6.244383456,3.465011984,0.564839489,376.9389183,1.007463178
22.16017773,16.32944743,46.99823452,921.7123874,5.942638088,3.710639497,0.836997104,318.7694527,1.756761741
19.31212393,19.64331219,68.70975113,241.1868697,6.100653269,5.315760409,1.40451182,629.3843847,0.102676656
22.22637901,19.29564845,46.33111813,505.7693965,6.797664462,3.685290293,0.932329461,346.4775933,0.274459949
26.82827929,23.74430588,59.96600679,618.3844211,7.080154417,5.124105253,1.242268998,660.4839023,0.832167618
27.30237547,21.37076827,68.22405254,222.1799316,6.9798158,7.345112547,2.30380489,854.8593953,0.842993858
24.64436242,21.70766348,62.74650895,705.8287751,6.85282004,7.371048627,2.00550876,857.6315144,1.811755727
28.53412385,21.82311356,40.45068901,700.3661573,7.425449932,7.435997728,1.773640418,995.1337274,0.579300244
21.53531657,18.98488761,46.35592468,430.8380723,7.483986222,6.623408486,1.959584057,922.5853872,0.985966171
22.55643721,19.21450825,61.88170506,267.5286654,5.870640376,7.733571817,1.556978727,967.44291,1.409170346
22.85459337,18.14762723,56.86992811,570.8640304,6.664310581,3.916862848,0.862503038,472.2862725,0.275545508
21.86218601,24.98565237,47.47278274,709.5857033,5.589348302,4.334424674,0.888524643,558.6608921,1.941980696
21.22452332,20.44301921,47.41202439,330.1084535,5.525474554,5.470813245,1.269011353,768.0216157,0.98393621
25.53536311,22.74707576,53.09694008,424.4386665,7.130092233,6.484176696,1.444759656,674.2934525,1.38695635
29.37942192,23.52193395,41.45004863,305.9670213,6.219657546,5.292749776,1.244696269,748.3282904,1.284776553
21.89144754,22.46686824,46.78188061,859.5072055,6.026422823,3.985138142,0.741590432,551.4691263,1.660736627
27.78070087,15.60121835,41.61572851,434.7703169,6.775305966,7.042105669,2.359794675,962.7219204,1.636534817
27.60528504,15.38169909,54.66819556,650.5368535,5.715289201,5.492349659,1.226994956,752.4893917,0.714553463
22.10811192,15.22103266,61.24314265,768.7607875,5.958956578,3.252004056,0.598209608,585.4334477,1.448028921
21.68023971,15.49976449,40.69367065,293.6433659,7.419156555,5.263237441,1.283863659,715.8628933,0.880018506
23.01948793,21.9349176,41.38710661,492.9520141,5.855766717,7.234436693,2.144745249,891.9306903,0.344597418
25.72460506,23.3585726,47.50539411,304.2015655,6.12204198,5.828993402,1.186086628,732.3334519,0.047540574
